id,brand_id,cached_brand,name,content,creator_id,phantom,created_at,updated_at,slang,from,to,preview
8726,56,MERCEDES-BENZ,CLC,,2708406,f,2014-03-31 20:41:51.256572,2015-02-11 18:19:28.75056,,,,
8727,56,MERCEDES-BENZ,CLK,,2708406,f,2014-03-31 20:41:51.266064,2015-02-11 18:19:28.754844,,,,
8728,56,MERCEDES-BENZ,CLK 55 AMG,,2708406,f,2014-03-31 20:41:51.275328,2015-02-11 18:19:28.759086,,,,
8729,56,MERCEDES-BENZ,CLK 63 AMG,,2708406,f,2014-03-31 20:41:51.284447,2015-02-11 18:19:28.763311,,,,
8730,56,MERCEDES-BENZ,CLK 63 AMG Black Series,,2708406,f,2014-03-31 20:41:51.295036,2015-02-11 18:19:28.767913,,,,
8731,56,MERCEDES-BENZ,CLK DTM AMG,,2708406,f,2014-03-31 20:41:51.307262,2015-02-11 18:19:28.772269,,,,
8732,56,MERCEDES-BENZ,CLK-GTR,,2708406,f,2014-03-31 20:41:51.334037,2015-02-11 18:19:28.776501,,,,
8733,56,MERCEDES-BENZ,CLS,,2708406,f,2014-03-31 20:41:51.353853,2015-02-11 18:19:28.780663,,,,
8734,56,MERCEDES-BENZ,CLS 55 AMG,,2708406,f,2014-03-31 20:41:51.36353,2015-02-11 18:19:28.785224,,,,
8735,56,MERCEDES-BENZ,CLS 63 AMG,,2708406,f,2014-03-31 20:41:51.37243,2015-02-11 18:19:28.789551,,,,
8736,56,MERCEDES-BENZ,E 36 AMG,,2708406,f,2014-03-31 20:41:51.381313,2015-02-11 18:19:28.794204,,,,
8737,56,MERCEDES-BENZ,E 50 AMG,,2708406,f,2014-03-31 20:41:51.390146,2015-02-11 18:19:28.798798,,,,
8738,56,MERCEDES-BENZ,E 55 AMG,,2708406,f,2014-03-31 20:41:51.399097,2015-02-11 18:19:28.803207,,,,
8739,56,MERCEDES-BENZ,E 60 AMG,,2708406,f,2014-03-31 20:41:51.407942,2015-02-11 18:19:28.807466,,,,
8740,56,MERCEDES-BENZ,E 63 AMG,,2708406,f,2014-03-31 20:41:51.415433,2015-02-11 18:19:28.811537,,,,
8741,56,MERCEDES-BENZ,E-class,,2708406,f,2014-03-31 20:41:51.423246,2015-02-11 18:19:28.815619,,,,
8742,56,MERCEDES-BENZ,E-class Cabrio,,2708406,f,2014-03-31 20:41:51.430922,2015-02-11 18:19:28.819685,,,,
8743,56,MERCEDES-BENZ,E-class Coupe,,2708406,f,2014-03-31 20:41:51.438382,2015-02-11 18:19:28.823756,,,,
8744,56,MERCEDES-BENZ,G 55 AMG,,2708406,f,2014-03-31 20:41:51.44613,2015-02-11 18:19:28.82784,,,,
8745,56,MERCEDES-BENZ,G-class,,2708406,f,2014-03-31 20:41:51.453593,2015-02-11 18:19:28.832121,,,,
8746,56,MERCEDES-BENZ,GL-class,,2708406,f,2014-03-31 20:41:51.46211,2015-02-11 18:19:28.836669,,,,
8747,56,MERCEDES-BENZ,GLK-class,,2708406,f,2014-03-31 20:41:51.469892,2015-02-11 18:19:28.841085,,,,
8748,56,MERCEDES-BENZ,MB100,,2708406,f,2014-03-31 20:41:51.481355,2015-02-11 18:19:28.84517,,,,
8749,56,MERCEDES-BENZ,M-class,,2708406,f,2014-03-31 20:41:51.490447,2015-02-11 18:19:28.849515,,,,
8750,56,MERCEDES-BENZ,Mercedes Citan,,2708406,f,2014-03-31 20:41:51.498352,2015-02-11 18:19:28.853937,,,,
8751,56,MERCEDES-BENZ,ML 55 AMG,,2708406,f,2014-03-31 20:41:51.506494,2015-02-11 18:19:28.858065,,,,
8752,56,MERCEDES-BENZ,ML 63 AMG,,2708406,f,2014-03-31 20:41:51.514527,2015-02-11 18:19:28.862181,,,,
8753,56,MERCEDES-BENZ,R 63 AMG,,2708406,f,2014-03-31 20:41:51.522503,2015-02-11 18:19:28.866273,,,,
8754,56,MERCEDES-BENZ,R-class,,2708406,f,2014-03-31 20:41:51.530401,2015-02-11 18:19:28.870615,,,,
8755,56,MERCEDES-BENZ,S 55 AMG,,2708406,f,2014-03-31 20:41:51.539045,2015-02-11 18:19:28.874835,,,,
8756,56,MERCEDES-BENZ,S 63 AMG,,2708406,f,2014-03-31 20:41:51.547356,2015-02-11 18:19:28.878964,,,,
8757,56,MERCEDES-BENZ,S 65 AMG,,2708406,f,2014-03-31 20:41:51.55547,2015-02-11 18:19:28.883088,,,,
8758,56,MERCEDES-BENZ,S-class,,2708406,f,2014-03-31 20:41:51.56374,2015-02-11 18:19:28.887586,,,,
8759,56,MERCEDES-BENZ,SEC-class,,2708406,f,2014-03-31 20:41:51.572479,2015-02-11 18:19:28.892057,,,,
8760,56,MERCEDES-BENZ,SE-class,,2708406,f,2014-03-31 20:41:51.581631,2015-02-11 18:19:28.896324,,,,
8761,56,MERCEDES-BENZ,SL 55 AMG,,2708406,f,2014-03-31 20:41:51.58975,2015-02-11 18:19:28.900438,,,,
8762,56,MERCEDES-BENZ,SL 60 AMG,,2708406,f,2014-03-31 20:41:51.597834,2015-02-11 18:19:28.904548,,,,
8763,56,MERCEDES-BENZ,SL 63 AMG,,2708406,f,2014-03-31 20:41:51.606666,2015-02-11 18:19:28.908629,,,,
8764,56,MERCEDES-BENZ,SL 65 AMG,,2708406,f,2014-03-31 20:41:51.615408,2015-02-11 18:19:28.912704,,,,
8765,56,MERCEDES-BENZ,SL 73 AMG,,2708406,f,2014-03-31 20:41:51.62389,2015-02-11 18:19:28.916771,,,,
8766,56,MERCEDES-BENZ,SL-class,,2708406,f,2014-03-31 20:41:51.632406,2015-02-11 18:19:28.921075,,,,
8767,56,MERCEDES-BENZ,SLK,,2708406,f,2014-03-31 20:41:51.640458,2015-02-11 18:19:28.925475,,,,
8768,56,MERCEDES-BENZ,SLK 32 AMG,,2708406,f,2014-03-31 20:41:51.648394,2015-02-11 18:19:28.929521,,,,
8769,56,MERCEDES-BENZ,SLK 55 AMG,,2708406,f,2014-03-31 20:41:51.656831,2015-02-11 18:19:28.933953,,,,
8770,56,MERCEDES-BENZ,SLK 55 AMG Black Series,,2708406,f,2014-03-31 20:41:51.665284,2015-02-11 18:19:28.938303,,,,
8771,56,MERCEDES-BENZ,SLR McLaren,,2708406,f,2014-03-31 20:41:51.673943,2015-02-11 18:19:28.942498,,,,
8772,56,MERCEDES-BENZ,SLR McLaren Roadster,,2708406,f,2014-03-31 20:41:51.682555,2015-02-11 18:19:28.946613,,,,
8773,56,MERCEDES-BENZ,SLS AMG,,2708406,f,2014-03-31 20:41:51.691136,2015-02-11 18:19:28.950723,,,,
8774,56,MERCEDES-BENZ,Sprinter,,2708406,f,2014-03-31 20:41:51.704936,2015-02-11 18:19:28.954816,,,,
8775,56,MERCEDES-BENZ,T1,,2708406,f,2014-03-31 20:41:51.713,2015-02-11 18:19:28.958995,,,,
8776,56,MERCEDES-BENZ,T2,,2708406,f,2014-03-31 20:41:51.721665,2015-02-11 18:19:28.963079,,,,
8777,56,MERCEDES-BENZ,Typ 230,,2708406,f,2014-03-31 20:41:51.729805,2015-02-11 18:19:28.967173,,,,
8778,56,MERCEDES-BENZ,Vaneo,,2708406,f,2014-03-31 20:41:51.737987,2015-02-11 18:19:28.971217,,,,
8779,56,MERCEDES-BENZ,V-class,,2708406,f,2014-03-31 20:41:51.747083,2015-02-11 18:19:28.975629,,,,
8780,56,MERCEDES-BENZ,Viano,,2708406,f,2014-03-31 20:41:51.756163,2015-02-11 18:19:28.979749,,,,
8781,56,MERCEDES-BENZ,Vito,,2708406,f,2014-03-31 20:41:51.764508,2015-02-11 18:19:28.984129,,,,
8782,56,MERCEDES-BENZ,W110,,2708406,f,2014-03-31 20:41:51.772964,2015-02-11 18:19:28.988234,,,,
8783,56,MERCEDES-BENZ,W114,,2708406,f,2014-03-31 20:41:51.782392,2015-02-11 18:19:28.992418,,,,
8784,56,MERCEDES-BENZ,W115,,2708406,f,2014-03-31 20:41:51.791588,2015-02-11 18:19:29.000455,,,,
8785,1653,AVTOKAM,2160,,,f,2014-03-31 20:41:51.800546,2014-03-31 20:41:51.800546,,,,
8786,1653,AVTOKAM,3101,,,f,2014-03-31 20:41:51.810022,2014-03-31 20:41:51.810022,,,,
8787,45,JEEP,Cherokee,,,f,2014-03-31 12:59:47.526633,2014-03-31 12:59:47.526633,,,,
8788,45,JEEP,CJ,,,f,2014-03-31 12:59:47.538532,2014-03-31 12:59:47.538532,,,,
8789,45,JEEP,Commander,,,f,2014-03-31 12:59:47.549111,2014-03-31 12:59:47.549111,,,,
8790,45,JEEP,Compass,,,f,2014-03-31 12:59:47.560631,2014-03-31 12:59:47.560631,,,,
8791,45,JEEP,Grand Cherokee,,,f,2014-03-31 12:59:47.572059,2014-03-31 12:59:47.572059,,,,
8792,45,JEEP,Grand Cherokee SRT-8,,,f,2014-03-31 12:59:47.583211,2014-03-31 12:59:47.583211,,,,
8793,45,JEEP,Liberty,,,f,2014-03-31 12:59:47.594522,2014-03-31 12:59:47.594522,,,,
8794,45,JEEP,Patriot,,,f,2014-03-31 12:59:47.606406,2014-03-31 12:59:47.606406,,,,
8795,45,JEEP,Wagoneer,,,f,2014-03-31 12:59:47.618502,2014-03-31 12:59:47.618502,,,,
8796,45,JEEP,Wrangler,,,f,2014-03-31 12:59:47.632142,2014-03-31 12:59:47.632142,,,,
8797,69,VOLKSWAGEN,Amarok,,,f,2014-03-31 12:59:47.644286,2014-03-31 12:59:47.644286,,,,
8798,69,VOLKSWAGEN,Beetle,,,f,2014-03-31 12:59:47.657835,2014-03-31 12:59:47.657835,,,,
8799,69,VOLKSWAGEN,Bora,,,f,2014-03-31 12:59:47.670403,2014-03-31 12:59:47.670403,,,,
8800,69,VOLKSWAGEN,Caddy,,,f,2014-03-31 12:59:47.681993,2014-03-31 12:59:47.681993,,,,
8801,69,VOLKSWAGEN,Caravelle,,,f,2014-03-31 12:59:47.693373,2014-03-31 12:59:47.693373,,,,
8802,69,VOLKSWAGEN,Corrado,,,f,2014-03-31 12:59:47.705142,2014-03-31 12:59:47.705142,,,,
8803,69,VOLKSWAGEN,Crafter,,,f,2014-03-31 12:59:47.717238,2014-03-31 12:59:47.717238,,,,
8804,69,VOLKSWAGEN,CrossGolf,,,f,2014-03-31 12:59:47.728679,2014-03-31 12:59:47.728679,,,,
8805,69,VOLKSWAGEN,CrossPolo,,,f,2014-03-31 12:59:47.740182,2014-03-31 12:59:47.740182,,,,
8806,69,VOLKSWAGEN,Derby,,,f,2014-03-31 12:59:47.751619,2014-03-31 12:59:47.751619,,,,
8807,69,VOLKSWAGEN,Eos,,,f,2014-03-31 12:59:47.764902,2014-03-31 12:59:47.764902,,,,
8808,69,VOLKSWAGEN,Fox,,,f,2014-03-31 12:59:47.776997,2014-03-31 12:59:47.776997,,,,
8809,69,VOLKSWAGEN,Gol,,,f,2014-03-31 12:59:47.788749,2014-03-31 12:59:47.788749,,,,
8810,69,VOLKSWAGEN,Golf,,,f,2014-03-31 12:59:47.80056,2014-03-31 12:59:47.80056,,,,
8811,69,VOLKSWAGEN,Golf Country,,,f,2014-03-31 12:59:47.811579,2014-03-31 12:59:47.811579,,,,
8812,69,VOLKSWAGEN,Golf GTI,,,f,2014-03-31 12:59:47.822658,2014-03-31 12:59:47.822658,,,,
8813,69,VOLKSWAGEN,Golf Plus,,,f,2014-03-31 12:59:47.833378,2014-03-31 12:59:47.833378,,,,
8814,69,VOLKSWAGEN,Golf R,,,f,2014-03-31 12:59:47.845377,2014-03-31 12:59:47.845377,,,,
8815,69,VOLKSWAGEN,Golf Rallye,,,f,2014-03-31 12:59:47.857555,2014-03-31 12:59:47.857555,,,,
8816,69,VOLKSWAGEN,Golf Variant,,,f,2014-03-31 12:59:47.869197,2014-03-31 12:59:47.869197,,,,
8817,69,VOLKSWAGEN,Jetta,,,f,2014-03-31 12:59:47.880672,2014-03-31 12:59:47.880672,,,,
8818,69,VOLKSWAGEN,Kafer,,,f,2014-03-31 12:59:47.895828,2014-03-31 12:59:47.895828,,,,
8819,69,VOLKSWAGEN,Karmann Ghia,,,f,2014-03-31 12:59:47.907943,2014-03-31 12:59:47.907943,,,,
8820,69,VOLKSWAGEN,LT,,,f,2014-03-31 12:59:47.920668,2014-03-31 12:59:47.920668,,,,
8821,69,VOLKSWAGEN,Lupo,,,f,2014-03-31 12:59:47.93328,2014-03-31 12:59:47.93328,,,,
8822,69,VOLKSWAGEN,Multivan,,,f,2014-03-31 12:59:47.946301,2014-03-31 12:59:47.946301,,,,
8823,69,VOLKSWAGEN,New Beetle,,,f,2014-03-31 12:59:47.957944,2014-03-31 12:59:47.957944,,,,
8825,69,VOLKSWAGEN,Passat Alltrack,,,f,2014-03-31 12:59:47.977192,2014-03-31 12:59:47.977192,,,,
8826,69,VOLKSWAGEN,Passat CC,,,f,2014-03-31 12:59:47.989255,2014-03-31 12:59:47.989255,,,,
8827,69,VOLKSWAGEN,Passat R36,,,f,2014-03-31 12:59:48.000858,2014-03-31 12:59:48.000858,,,,
8828,69,VOLKSWAGEN,Passat Variant,,,f,2014-03-31 12:59:48.012296,2014-03-31 12:59:48.012296,,,,
8829,69,VOLKSWAGEN,Phaeton,,,f,2014-03-31 12:59:48.023673,2014-03-31 12:59:48.023673,,,,
8830,69,VOLKSWAGEN,Pointer,,,f,2014-03-31 12:59:48.035341,2014-03-31 12:59:48.035341,,,,
8831,69,VOLKSWAGEN,Polo,,,f,2014-03-31 12:59:48.046895,2014-03-31 12:59:48.046895,,,,
8832,69,VOLKSWAGEN,Polo GTI,,,f,2014-03-31 12:59:48.058365,2014-03-31 12:59:48.058365,,,,
8833,69,VOLKSWAGEN,Polo Sedan,,,f,2014-03-31 12:59:48.069916,2014-03-31 12:59:48.069916,,,,
8834,69,VOLKSWAGEN,Santana,,,f,2014-03-31 12:59:48.081979,2014-03-31 12:59:48.081979,,,,
8835,69,VOLKSWAGEN,Scirocco,,,f,2014-03-31 12:59:48.093632,2014-03-31 12:59:48.093632,,,,
8836,69,VOLKSWAGEN,Sharan,,,f,2014-03-31 12:59:48.113065,2014-03-31 12:59:48.113065,,,,
8837,69,VOLKSWAGEN,Taro,,,f,2014-03-31 12:59:48.124599,2014-03-31 12:59:48.124599,,,,
8838,69,VOLKSWAGEN,The Beetle,,,f,2014-03-31 12:59:48.137415,2014-03-31 12:59:48.137415,,,,
8839,69,VOLKSWAGEN,Thing,,,f,2014-03-31 12:59:48.149833,2014-03-31 12:59:48.149833,,,,
8840,69,VOLKSWAGEN,Tiguan,,,f,2014-03-31 12:59:48.161912,2014-03-31 12:59:48.161912,,,,
8841,69,VOLKSWAGEN,Touareg,,,f,2014-03-31 12:59:48.174332,2014-03-31 12:59:48.174332,,,,
8842,69,VOLKSWAGEN,Touran,,,f,2014-03-31 12:59:48.18793,2014-03-31 12:59:48.18793,,,,
8843,69,VOLKSWAGEN,Transporter,,,f,2014-03-31 12:59:48.199447,2014-03-31 12:59:48.199447,,,,
8844,69,VOLKSWAGEN,Vento,,,f,2014-03-31 12:59:48.228118,2014-03-31 12:59:48.228118,,,,
8845,1654,ZIL,114,,,f,2014-03-31 20:41:52.31398,2014-03-31 20:41:52.31398,,,,
8846,1654,ZIL,117,,,f,2014-03-31 20:41:52.323567,2014-03-31 20:41:52.323567,,,,
8847,1654,ZIL,3207 (Юность),,,f,2014-03-31 20:41:52.332536,2014-03-31 20:41:52.332536,,,,
8848,1654,ZIL,4104,,,f,2014-03-31 20:41:52.341904,2014-03-31 20:41:52.341904,,,,
8849,1655,BUICK,Century,,,f,2014-03-31 20:41:52.350494,2014-03-31 20:41:52.350494,,,,
8850,1655,BUICK,Electra,,,f,2014-03-31 20:41:52.360142,2014-03-31 20:41:52.360142,,,,
8851,1655,BUICK,Enclave,,,f,2014-03-31 20:41:52.368729,2014-03-31 20:41:52.368729,,,,
8852,1655,BUICK,Estate Wagon,,,f,2014-03-31 20:41:52.379315,2014-03-31 20:41:52.379315,,,,
8853,1655,BUICK,LaCrosse,,,f,2014-03-31 20:41:52.389079,2014-03-31 20:41:52.389079,,,,
8854,1655,BUICK,LeSabre,,,f,2014-03-31 20:41:52.397993,2014-03-31 20:41:52.397993,,,,
8855,1655,BUICK,Lucerne,,,f,2014-03-31 20:41:52.407936,2014-03-31 20:41:52.407936,,,,
8856,1655,BUICK,Park Avenue,,,f,2014-03-31 20:41:52.422084,2014-03-31 20:41:52.422084,,,,
8857,1655,BUICK,Rainier,,,f,2014-03-31 20:41:52.436613,2014-03-31 20:41:52.436613,,,,
8858,1655,BUICK,Regal,,,f,2014-03-31 20:41:52.451629,2014-03-31 20:41:52.451629,,,,
8859,1655,BUICK,Rendezvouz,,,f,2014-03-31 20:41:52.464964,2014-03-31 20:41:52.464964,,,,
8860,1655,BUICK,Riviera,,,f,2014-03-31 20:41:52.47686,2014-03-31 20:41:52.47686,,,,
8861,1655,BUICK,Roadmaster,,,f,2014-03-31 20:41:52.488833,2014-03-31 20:41:52.488833,,,,
8862,1655,BUICK,Skylark,,,f,2014-03-31 20:41:52.50099,2014-03-31 20:41:52.50099,,,,
8863,1655,BUICK,Terraza,,,f,2014-03-31 20:41:52.512425,2014-03-31 20:41:52.512425,,,,
8864,1656,GAZ,12,,,f,2014-03-31 20:41:52.524172,2014-03-31 20:41:52.524172,,,,
8865,1656,GAZ,13,,,f,2014-03-31 20:41:52.535209,2014-03-31 20:41:52.535209,,,,
8866,1656,GAZ,14,,,f,2014-03-31 20:41:52.546441,2014-03-31 20:41:52.546441,,,,
8867,1656,GAZ,20,,,f,2014-03-31 20:41:52.558197,2014-03-31 20:41:52.558197,,,,
8868,1656,GAZ,21,,,f,2014-03-31 20:41:52.570003,2014-03-31 20:41:52.570003,,,,
8869,1656,GAZ,22,,,f,2014-03-31 20:41:52.580746,2014-03-31 20:41:52.580746,,,,
8870,1656,GAZ,23,,,f,2014-03-31 20:41:52.59255,2014-03-31 20:41:52.59255,,,,
8871,1656,GAZ,24,,,f,2014-03-31 20:41:52.604406,2014-03-31 20:41:52.604406,,,,
8872,1656,GAZ,31,,,f,2014-03-31 20:41:52.616424,2014-03-31 20:41:52.616424,,,,
8873,1656,GAZ,67,,,f,2014-03-31 20:41:52.628207,2014-03-31 20:41:52.628207,,,,
8874,1656,GAZ,69,,,f,2014-03-31 20:41:52.639808,2014-03-31 20:41:52.639808,,,,
8875,1656,GAZ,69A,,,f,2014-03-31 20:41:52.651446,2014-03-31 20:41:52.651446,,,,
8876,1656,GAZ,M-20 Победа,,,f,2014-03-31 20:41:52.663024,2014-03-31 20:41:52.663024,,,,
8877,1656,GAZ,АА,,,f,2014-03-31 20:41:52.674412,2014-03-31 20:41:52.674412,,,,
8878,1656,GAZ,Атаман,,,f,2014-03-31 20:41:52.685699,2014-03-31 20:41:52.685699,,,,
8879,1656,GAZ,Валдай,,,f,2014-03-31 20:41:52.697619,2014-03-31 20:41:52.697619,,,,
8880,1656,GAZ,Газель,,,f,2014-03-31 20:41:52.711463,2014-03-31 20:41:52.711463,,,,
8881,1656,GAZ,Газель Next,,,f,2014-03-31 20:41:52.723336,2014-03-31 20:41:52.723336,,,,
8882,1656,GAZ,М1,,,f,2014-03-31 20:41:52.73524,2014-03-31 20:41:52.73524,,,,
8883,1656,GAZ,Сайбер,,,f,2014-03-31 20:41:52.747029,2014-03-31 20:41:52.747029,,,,
8884,1656,GAZ,Соболь,,,f,2014-03-31 20:41:52.759254,2014-03-31 20:41:52.759254,,,,
8885,1656,GAZ,Тигр,,,f,2014-03-31 20:41:52.771368,2014-03-31 20:41:52.771368,,,,
8886,49,INFINITI,EX,,,f,2014-03-31 12:59:48.545012,2014-03-31 12:59:48.545012,,,,
8887,49,INFINITI,FX,,,f,2014-03-31 12:59:48.556747,2014-03-31 12:59:48.556747,,,,
8888,49,INFINITI,G20,,,f,2014-03-31 12:59:48.56806,2014-03-31 12:59:48.56806,,,,
8889,49,INFINITI,G25,,,f,2014-03-31 12:59:48.579253,2014-03-31 12:59:48.579253,,,,
8890,49,INFINITI,G35 Coupe,,,f,2014-03-31 12:59:48.591261,2014-03-31 12:59:48.591261,,,,
8891,49,INFINITI,G35 sedan,,,f,2014-03-31 12:59:48.603043,2014-03-31 12:59:48.603043,,,,
8892,49,INFINITI,G37 Convertible,,,f,2014-03-31 12:59:48.616344,2014-03-31 12:59:48.616344,,,,
8893,49,INFINITI,G37 Coupe,,,f,2014-03-31 12:59:48.627882,2014-03-31 12:59:48.627882,,,,
8894,49,INFINITI,G37 sedan,,,f,2014-03-31 12:59:48.639395,2014-03-31 12:59:48.639395,,,,
8895,49,INFINITI,I30,,,f,2014-03-31 12:59:48.650595,2014-03-31 12:59:48.650595,,,,
8896,49,INFINITI,I30/I35,,,f,2014-03-31 12:59:48.661606,2014-03-31 12:59:48.661606,,,,
8897,49,INFINITI,J30,,,f,2014-03-31 12:59:48.67256,2014-03-31 12:59:48.67256,,,,
8898,49,INFINITI,JX,,,f,2014-03-31 12:59:48.684814,2014-03-31 12:59:48.684814,,,,
8899,49,INFINITI,M,,,f,2014-03-31 12:59:48.696963,2014-03-31 12:59:48.696963,,,,
8900,49,INFINITI,M30,,,f,2014-03-31 12:59:48.708897,2014-03-31 12:59:48.708897,,,,
8901,49,INFINITI,M30 Convertible,,,f,2014-03-31 12:59:48.72054,2014-03-31 12:59:48.72054,,,,
8902,49,INFINITI,Q4,,,f,2014-03-31 12:59:48.732315,2014-03-31 12:59:48.732315,,,,
8903,49,INFINITI,Q45,,,f,2014-03-31 12:59:48.746289,2014-03-31 12:59:48.746289,,,,
8904,49,INFINITI,QX,,,f,2014-03-31 12:59:48.757921,2014-03-31 12:59:48.757921,,,,
8905,1657,LINCOLN,Aviator,,,f,2014-03-31 20:41:53.035495,2014-03-31 20:41:53.035495,,,,
8906,1657,LINCOLN,Blackwood,,,f,2014-03-31 20:41:53.047594,2014-03-31 20:41:53.047594,,,,
8907,1657,LINCOLN,Continental,,,f,2014-03-31 20:41:53.059765,2014-03-31 20:41:53.059765,,,,
8908,1657,LINCOLN,LS,,,f,2014-03-31 20:41:53.071976,2014-03-31 20:41:53.071976,,,,
8909,1657,LINCOLN,Mark III,,,f,2014-03-31 20:41:53.085223,2014-03-31 20:41:53.085223,,,,
8910,1657,LINCOLN,Mark IV,,,f,2014-03-31 20:41:53.099341,2014-03-31 20:41:53.099341,,,,
8911,1657,LINCOLN,Mark LT,,,f,2014-03-31 20:41:53.112897,2014-03-31 20:41:53.112897,,,,
8912,1657,LINCOLN,Mark V,,,f,2014-03-31 20:41:53.126152,2014-03-31 20:41:53.126152,,,,
8913,1657,LINCOLN,Mark VI,,,f,2014-03-31 20:41:53.139992,2014-03-31 20:41:53.139992,,,,
8914,1657,LINCOLN,Mark VII,,,f,2014-03-31 20:41:53.154423,2014-03-31 20:41:53.154423,,,,
8915,1657,LINCOLN,Mark VIII,,,f,2014-03-31 20:41:53.167841,2014-03-31 20:41:53.167841,,,,
8916,1657,LINCOLN,MKS,,,f,2014-03-31 20:41:53.180567,2014-03-31 20:41:53.180567,,,,
8917,1657,LINCOLN,MKT,,,f,2014-03-31 20:41:53.192492,2014-03-31 20:41:53.192492,,,,
8918,1657,LINCOLN,MKX,,,f,2014-03-31 20:41:53.205706,2014-03-31 20:41:53.205706,,,,
8919,1657,LINCOLN,MKZ,,,f,2014-03-31 20:41:53.218412,2014-03-31 20:41:53.218412,,,,
8920,1657,LINCOLN,Navigator,,,f,2014-03-31 20:41:53.230724,2014-03-31 20:41:53.230724,,,,
8921,1657,LINCOLN,Town Car,,,f,2014-03-31 20:41:53.243118,2014-03-31 20:41:53.243118,,,,
8922,1657,LINCOLN,Versailles,,,f,2014-03-31 20:41:53.255797,2014-03-31 20:41:53.255797,,,,
8923,1657,LINCOLN,Zephyr,,,f,2014-03-31 20:41:53.267468,2014-03-31 20:41:53.267468,,,,
8924,1657,LINCOLN,Zephyr V-12,,,f,2014-03-31 20:41:53.278999,2014-03-31 20:41:53.278999,,,,
8925,1658,FSO,Celina,,,f,2014-03-31 20:41:53.290394,2014-03-31 20:41:53.290394,,,,
8926,1658,FSO,Matiz,,,f,2014-03-31 20:41:53.302368,2014-03-31 20:41:53.302368,,,,
8927,1658,FSO,Polonez,,,f,2014-03-31 20:41:53.315226,2014-03-31 20:41:53.315226,,,,
8928,1658,FSO,Prima,,,f,2014-03-31 20:41:53.326926,2014-03-31 20:41:53.326926,,,,
8929,1658,FSO,Zuk,,,f,2014-03-31 20:41:53.338787,2014-03-31 20:41:53.338787,,,,
8930,1659,LADA,112 Coupe,,,f,2014-03-31 20:41:53.350349,2014-03-31 20:41:53.350349,,,,
8931,1659,LADA,2101,,,f,2014-03-31 20:41:53.361745,2014-03-31 20:41:53.361745,,,,
8932,1659,LADA,2102,,,f,2014-03-31 20:41:53.372301,2014-03-31 20:41:53.372301,,,,
8933,1659,LADA,2103,,,f,2014-03-31 20:41:53.382714,2014-03-31 20:41:53.382714,,,,
8934,1659,LADA,2104,,,f,2014-03-31 20:41:53.393292,2014-03-31 20:41:53.393292,,,,
8935,1659,LADA,2105,,,f,2014-03-31 20:41:53.40409,2014-03-31 20:41:53.40409,,,,
8936,1659,LADA,2106,,,f,2014-03-31 20:41:53.415234,2014-03-31 20:41:53.415234,,,,
8937,1659,LADA,2107,,,f,2014-03-31 20:41:53.42636,2014-03-31 20:41:53.42636,,,,
8938,1659,LADA,2108,,,f,2014-03-31 20:41:53.437243,2014-03-31 20:41:53.437243,,,,
8939,1659,LADA,2109,,,f,2014-03-31 20:41:53.448046,2014-03-31 20:41:53.448046,,,,
8940,1659,LADA,21099,,,f,2014-03-31 20:41:53.458699,2014-03-31 20:41:53.458699,,,,
8941,1659,LADA,2110,,,f,2014-03-31 20:41:53.469404,2014-03-31 20:41:53.469404,,,,
8942,1659,LADA,2111,,,f,2014-03-31 20:41:53.480142,2014-03-31 20:41:53.480142,,,,
8943,1659,LADA,2112,,,f,2014-03-31 20:41:53.490995,2014-03-31 20:41:53.490995,,,,
8944,1659,LADA,2113,,,f,2014-03-31 20:41:53.501811,2014-03-31 20:41:53.501811,,,,
8945,1659,LADA,2114,,,f,2014-03-31 20:41:53.51278,2014-03-31 20:41:53.51278,,,,
8946,1659,LADA,2115,,,f,2014-03-31 20:41:53.523699,2014-03-31 20:41:53.523699,,,,
8947,1659,LADA,2116,,,f,2014-03-31 20:41:53.534272,2014-03-31 20:41:53.534272,,,,
8948,1659,LADA,2120 Надежда,,,f,2014-03-31 20:41:53.546234,2014-03-31 20:41:53.546234,,,,
8949,1659,LADA,2123,,,f,2014-03-31 20:41:53.557061,2014-03-31 20:41:53.557061,,,,
8950,1659,LADA,2129,,,f,2014-03-31 20:41:53.567542,2014-03-31 20:41:53.567542,,,,
8951,1659,LADA,2328,,,f,2014-03-31 20:41:53.57929,2014-03-31 20:41:53.57929,,,,
8952,1659,LADA,2329,,,f,2014-03-31 20:41:53.590859,2014-03-31 20:41:53.590859,,,,
8953,1659,LADA,4x4 3D,,,f,2014-03-31 20:41:53.60153,2014-03-31 20:41:53.60153,,,,
8954,1659,LADA,4x4 5D,,,f,2014-03-31 20:41:53.61243,2014-03-31 20:41:53.61243,,,,
8955,1659,LADA,Granta Sport,,,f,2014-03-31 20:41:53.623267,2014-03-31 20:41:53.623267,,,,
8956,1659,LADA,Revolution,,,f,2014-03-31 20:41:53.634204,2014-03-31 20:41:53.634204,,,,
8957,1659,LADA,Riva,,,f,2014-03-31 20:41:53.64478,2014-03-31 20:41:53.64478,,,,
8958,1659,LADA,Гранта,,,f,2014-03-31 20:41:53.657528,2014-03-31 20:41:53.657528,,,,
8959,1659,LADA,Калина седан,,,f,2014-03-31 20:41:53.669913,2014-03-31 20:41:53.669913,,,,
